depth	d18O	dD
1633.049	-27.14	
1633.055	-27.21	
1633.061	-27.79	
1633.067	-28.45	
1633.073	-28.71	
1633.079	-28.76	
1633.085	-27.81	
1633.091	-26.47	
1633.097	-25.41	
1633.103	-25.22	
1633.109	-25.70	
1633.115	-27.08	
1633.121	-28.22	
1633.127	-29.46	
1633.133	-29.85	
1633.139	-29.74	
1633.145	-28.91	
1633.151	-28.37	
1633.157	-28.15	
1633.163	-28.34	
1633.169	-28.62	
1633.175	-29.09	
1633.181	-29.30	
1633.187	-29.34	
1633.193	-29.38	
1633.199	-28.86	
1633.205	-29.24	
1633.211	-28.43	
1633.217	-28.36	
1633.223	-28.43	
1633.229	-28.27	
1633.235	-28.55	
1633.241	-28.55	
1633.247	-28.18	
1633.252	-27.71	
1633.258	-27.18	
1633.264	-26.79	
1633.270	-26.46	
1633.276	-26.25	
1633.282	-26.32	
1633.288	-26.43	
1633.294	-26.59	
1633.300	-26.95	
1633.306	-27.81	
1633.312	-28.89	
1633.318	-29.27	
1633.324	-29.04	
1633.330	-28.42	
1633.336	-28.09	
1633.342	-28.32	
1633.348	-29.35	
1633.354	-30.34	
1633.360	-31.03	
1633.366	-31.10	
1633.372	-30.18	
1633.378	-28.86	
1633.384	-27.33	
1633.390	-26.75	
1633.396	-27.14	
1633.402	-27.90	
1633.408	-28.98	
1633.414	-29.04	
1633.420	-29.21	
1633.426	-29.09	
1633.432	-28.74	
1633.438	-28.18	
1633.444	-27.65	
1633.450	-26.54	
1633.456	-25.65	
1633.461	-25.27	
1633.467	-25.74	
1633.473	-26.50	
1633.479	-27.23	
1633.485	-27.34	
1633.491	-27.24	
1633.497	-26.64	
1633.503	-26.48	
1633.509	-26.41	
1633.515	-26.89	
1633.521	-27.55	
1633.527	-28.21	
1633.533	-28.34	
1633.539	-28.29	
1633.545	-27.88	
1633.551	-27.62	
1633.557	-27.06	
1633.563	-26.94	
1633.569	-27.09	
1633.575	-27.61	
1633.581	-27.87	
1633.587	-28.02	
1633.593	-27.79	
1633.599	-27.82	
1633.605	-27.60	
1633.611	-27.38	
1633.617	-27.08	
1633.623	-26.53	
1633.629	-26.25	
1633.635	-25.89	
1633.641	-25.88	
1633.646	-26.15	
1633.652	-26.16	
1633.658	-26.25	
1633.664	-26.51	
1633.670	-26.58	
1633.676	-27.84	
1633.682	-28.10	
1633.688	-27.99	
1633.694	-26.95	
1633.700	-26.32	
1633.706	-26.07	
1633.712	-26.31	
1633.718	-26.40	
1633.724	-26.58	
1633.730	-26.73	
1633.736	-26.56	
1633.742	-26.40	
1633.748	-26.49	
1633.754	-26.40	
1633.760	-26.29	
1633.766	-26.56	
1633.772	-27.09	
1633.778	-27.38	
1633.784	-27.31	
1633.790	-27.03	
1633.796	-27.19	
1633.801	-27.30	
1633.807	-27.99	
1633.813	-28.80	
1633.819	-29.45	
1633.825	-29.63	
1633.831	-29.26	
1633.837	-28.70	
1633.843	-28.06	
1633.849	-27.08	
1633.855	-26.41	
1633.861	-25.92	
1633.867	-25.92	
1633.873	-26.06	
1633.879	-26.25	
1633.885	-26.38	
1633.891	-26.62	
1633.897	-27.27	
1633.903	-28.28	
1633.909	-28.93	
1633.915	-29.07	
1633.921	-28.98	
1633.927	-29.39	
1633.933	-29.97	
1633.939	-30.23	
1633.945	-29.93	
1633.950	-28.82	
1633.956	-27.81	
1633.962	-27.01	
1633.968	-26.59	
1633.974	-26.27	
1633.980	-26.09	
1633.986	-26.61	
1633.992	-27.42	
1633.998	-28.32	
1634.004	-28.97	
1634.010	-29.16	
1634.016	-28.60	
1634.022	-28.29	
1634.028	-28.34	
1634.034	-28.43	
1634.040	-28.24	
1634.046	-27.52	
1634.052	-26.40	
1634.058	-25.70	
1634.064	-25.21	
1634.070	-25.24	
1634.076	-25.55	
1634.081	-26.08	
1634.087	-26.60	
1634.093	-27.38	
1634.099	-27.74	
1634.105	-28.08	
1634.111	-28.41	
1634.117	-28.45	
1634.123	-28.45	
1634.129	-28.29	
1634.135	-28.41	
1634.141	-28.39	
1634.147	-28.21	
1634.153	-27.93	
1634.159	-27.34	
1634.165	-26.64	
1634.171	-25.86	
1634.177	-24.92	
1634.183	-24.44	
1634.189	-24.61	
1634.195	-25.52	
1634.201	-26.33	
1634.206	-27.35	
1634.212	-27.70	
1634.218	-28.02	
1634.224	-27.84	
1634.230	-27.67	
1634.236	-27.29	
1634.242	-27.39	
1634.248	-27.63	
1634.254	-28.19	
1634.260	-28.49	
1634.266	-28.80	
1634.272	-29.06	
1634.278	-29.04	
1634.284	-28.88	
1634.290	-28.34	
1634.296	-28.05	
1634.302	-27.84	
1634.308	-27.85	
1634.314	-28.25	
1634.320	-28.70	
1634.325	-28.87	
1634.331	-28.72	
1634.337	-28.12	
1634.343	-27.95	
1634.349	-28.20	
1634.355	-29.28	
1634.361	-30.25	
1634.367	-30.11	
1634.373	-29.61	
1634.379	-28.56	
1634.385	-27.82	
1634.391	-27.67	
1634.397	-28.03	
1634.403	-28.24	
1634.409	-28.20	
1634.415	-28.53	
1634.421	-28.11	
1634.427	-27.61	
1634.432	-27.21	
1634.438	-26.74	
1634.444	-26.29	
1634.450	-25.79	
1634.456	-25.76	
1634.462	-25.72	
1634.468	-26.18	
1634.474	-26.99	
1634.480	-27.66	
1634.486	-27.87	
1634.492	-27.70	
1634.498	-27.77	
1634.504	-27.77	
1634.510	-27.31	
1634.516	-27.36	
1634.522	-27.82	
1634.528	-28.32	
1634.534	-28.60	
1634.539	-28.88	
1634.545	-28.74	
1634.551	-28.46	
1634.557	-28.21	
1634.563	-27.58	
1634.569	-27.20	
1634.575	-26.84	
1634.581	-26.91	
1634.587	-27.36	
1634.593	-27.50	
1634.599	-27.70	
1634.605	-27.58	
1634.611	-26.91	
1634.617	-26.94	
1634.623	-26.70	
1634.629	-26.67	
1634.635	-26.72	
1634.640	-27.17	
1634.646	-27.01	
1634.652	-27.25	
1634.658	-27.14	
1634.664	-27.11	
1634.670	-26.61	
1634.676	-26.32	
1634.682	-26.51	
1634.688	-26.94	
1634.694	-27.57	
1634.700	-28.56	
1634.706	-29.13	
1634.712	-29.32	
1634.718	-29.02	
1634.724	-28.73	
1634.730	-28.25	
1634.736	-27.54	
1634.741	-27.02	
1634.747	-26.66	
1634.753	-26.59	
1634.759	-26.75	
1634.765	-26.94	
1634.771	-27.05	
1634.777	-26.96	
1634.783	-26.90	
1634.789	-26.59	
1634.795	-26.38	
1634.801	-25.93	
1634.807	-26.03	
1634.813	-26.48	
1634.819	-27.36	
1634.825	-28.15	
1634.830	-28.51	
1634.836	-28.47	
1634.842	-28.04	
1634.848	-27.51	
1634.854	-27.31	
1634.860	-27.18	
1634.866	-27.36	
1634.872	-27.90	
1634.878	-28.34	
1634.884	-28.83	
1634.890	-28.84	
1634.896	-28.54	
1634.902	-28.01	
1634.908	-27.70	
1634.914	-27.76	
1634.920	-28.14	
1634.925	-28.70	
1634.931	-28.99	
1634.937	-29.07	
1634.943	-29.04	
1634.949	-29.13	
1634.955	-28.79	
1634.961	-28.58	
1634.967	-28.09	
1634.973	-27.53	
1634.979	-26.82	
1634.985	-26.17	
1634.991	-25.75	
1634.997	-25.88	
1635.003	-26.37	
1635.008	-26.98	
1635.014	-27.49	
1635.020	-27.66	
1635.026	-27.83	
1635.032	-27.84	
1635.038	-27.48	
1635.044	-26.91	
1635.050	-26.65	
1635.056	-27.03	
1635.062	-28.13	
1635.068	-29.65	
1635.074	-30.57	
1635.080	-30.87	
1635.086	-30.16	
1635.092	-28.70	
1635.097	-27.22	
1635.103	-26.51	
1635.109	-26.34	
1635.115	-27.07	
1635.121	-28.10	
1635.127	-29.19	
1635.133	-30.15	
1635.139	-30.72	
1635.145	-30.50	
1635.151	-29.71	
1635.157	-28.83	
1635.163	-29.36	
1635.169	-30.28	
1635.175	-31.07	
1635.180	-31.18	
1635.186	-30.58	
1635.192	-29.64	
1635.198	-28.70	
1635.204	-27.08	
1635.210	-25.75	
1635.216	-24.87	
1635.222	-25.26	
1635.228	-26.27	
1635.234	-27.82	
1635.240	-28.86	
1635.246	-29.56	
1635.252	-29.61	
1635.257	-29.32	
1635.263	-29.04	
1635.269	-28.68	
1635.275	-28.36	
1635.281	-27.76	
1635.287	-26.89	
1635.293	-26.51	
1635.299	-26.62	
1635.305	-27.48	
1635.311	-28.77	
1635.317	-29.11	
1635.323	-29.44	
1635.329	-29.69	
1635.335	-30.09	
1635.340	-30.22	
1635.346	-30.32	
1635.352	-30.05	
1635.358	-29.65	
1635.364	-29.05	
1635.370	-28.61	
1635.376	-27.73	
1635.382	-27.01	
1635.388	-26.61	
1635.394	-26.39	
1635.400	-26.69	
1635.406	-26.83	
1635.411	-27.09	
1635.417	-27.00	
1635.423	-26.88	
1635.429	-26.61	
1635.435	-26.81	
1635.441	-26.63	
1635.447	-26.73	
1635.453	-26.84	
1635.459	-27.51	
1635.465	-27.96	
1635.471	-28.41	
1635.477	-28.65	
1635.483	-28.44	
1635.488	-27.82	
1635.494	-27.60	
1635.500	-27.74	
1635.506	-28.25	
1635.512	-29.05	
1635.518	-29.46	
1635.524	-29.95	
1635.530	-30.65	
1635.536	-30.92	
1635.542	-30.84	
1635.548	-30.47	
1635.554	-29.66	
1635.559	-28.62	
1635.565	-28.08	
1635.571	-28.38	
1635.577	-28.84	
1635.583	-29.24	
1635.589	-29.18	
1635.595	-29.01	
1635.601	-28.51	
1635.607	-28.11	
1635.613	-27.82	
1635.619	-27.77	
1635.625	-28.01	
1635.631	-28.55	
1635.636	-29.02	
1635.642	-28.99	
1635.648	-28.82	
1635.654	-27.70	
1635.660	-27.41	
1635.666	-26.73	
1635.672	-25.99	
1635.678	-25.31	
1635.684	-25.02	
1635.690	-25.10	
1635.696	-26.04	
1635.701	-26.72	
1635.707	-28.24	
1635.713	-29.26	
1635.719	-30.10	
1635.725	-30.09	
1635.731	-29.64	
1635.737	-29.17	
1635.743	-28.94	
1635.749	-29.52	
1635.755	-29.80	
1635.761	-30.11	
1635.767	-29.93	
1635.772	-29.76	
1635.778	-30.23	
1635.784	-30.34	
1635.790	-30.33	
1635.796	-30.37	
1635.802	-29.65	
1635.808	-28.57	
1635.814	-27.98	
1635.820	-27.56	
1635.826	-27.62	
1635.832	-27.98	
1635.837	-28.04	
1635.843	-28.24	
1635.849	-27.94	
1635.855	-27.43	
1635.861	-26.82	
1635.867	-26.39	
1635.873	-25.75	
1635.879	-25.88	
1635.885	-25.55	
1635.891	-25.44	
1635.897	-25.67	
1635.902	-26.71	
1635.908	-27.40	
1635.914	-27.83	
1635.920	-27.52	
1635.926	-26.95	
1635.932	-26.57	
1635.938	-26.95	
1635.944	-27.56	
1635.950	-28.49	
1635.956	-28.72	
1635.962	-28.77	
1635.967	-28.53	
1635.973	-27.82	
1635.979	-27.15	
1635.985	-26.64	
1635.991	-26.59	
1635.997	-26.73	
1636.003	-27.07	
1636.009	-27.54	
1636.015	-27.39	
1636.021	-28.09	
1636.027	-29.35	
1636.032	-30.03	
1636.038	-30.03	
1636.044	-30.17	
1636.050	-29.62	
1636.056	-28.64	
1636.062	-27.54	
1636.068	-26.61	
1636.074	-25.63	
1636.080	-25.41	
1636.086	-25.61	
1636.092	-26.21	
1636.097	-26.99	
1636.103	-28.04	
1636.109	-28.36	
1636.115	-28.40	
1636.121	-28.71	
1636.127	-28.61	
1636.133	-28.37	
1636.139	-28.23	
1636.145	-28.60	
1636.151	-29.11	
1636.156	-29.64	
1636.162	-30.70	
1636.168	-31.45	
1636.174	-31.57	
1636.180	-31.50	
1636.186	-31.10	
1636.192	-30.38	
1636.198	-29.61	
1636.204	-28.63	
1636.210	-27.99	
1636.216	-27.50	
1636.221	-27.71	
1636.227	-28.20	
1636.233	-28.90	
1636.239	-28.96	
1636.245	-28.69	
1636.251	-28.72	
1636.257	-28.67	
1636.263	-29.28	
1636.269	-29.65	
1636.275	-29.70	
1636.280	-29.73	
1636.286	-29.28	
1636.292	-28.69	
1636.298	-28.11	
1636.304	-28.01	
1636.310	-28.23	
1636.316	-28.23	
1636.322	-28.01	
1636.328	-27.56	
1636.334	-26.83	
1636.339	-26.07	
1636.345	-25.62	
1636.351	-25.56	
1636.357	-25.80	
1636.363	-26.46	
1636.369	-26.80	
1636.375	-26.96	
1636.381	-26.00	
1636.387	-24.92	
1636.393	-24.13	
1636.398	-23.70	
1636.404	-23.87	
1636.410	-24.57	
1636.416	-25.76	
1636.422	-26.78	
1636.428	-27.31	
1636.434	-27.38	
1636.440	-27.26	
1636.446	-26.97	
1636.451	-27.21	
1636.457	-28.17	
1636.463	-28.70	
1636.469	-28.95	
1636.475	-29.47	
1636.481	-29.54	
1636.487	-28.73	
1636.493	-28.42	
1636.499	-27.66	
1636.505	-27.11	
1636.510	-26.58	
1636.516	-26.31	
1636.522	-26.88	
1636.528	-27.45	
1636.534	-28.16	
1636.540	-28.56	
1636.546	-28.75	
1636.552	-28.57	
1636.558	-27.97	
1636.563	-27.38	
1636.569	-26.88	
1636.575	-26.42	
1636.581	-26.28	
1636.587	-26.01	
1636.593	-25.95	
1636.599	-25.61	
1636.605	-25.47	
1636.611	-25.47	
1636.617	-25.91	
1636.622	-26.85	
1636.628	-27.94	
1636.634	-28.82	
1636.640	-29.39	
1636.646	-29.09	
1636.652	-28.57	
1636.658	-28.40	
1636.664	-28.36	
1636.670	-28.25	
1636.675	-27.84	
1636.681	-27.72	
1636.687	-27.14	
1636.693	-26.64	
1636.699	-25.92	
1636.705	-25.85	
1636.711	-26.00	
1636.717	-26.45	
1636.723	-26.93	
1636.728	-27.49	
1636.734	-27.80	
1636.740	-28.13	
1636.746	-28.36	
1636.752	-28.02	
1636.758	-27.82	
1636.764	-27.53	
1636.770	-27.35	
1636.776	-26.84	
1636.781	-26.61	
1636.787	-26.62	
1636.793	-26.67	
1636.799	-26.81	
1636.805	-26.97	
1636.811	-27.31	
1636.817	-27.98	
1636.823	-28.10	
1636.829	-27.44	
1636.834	-26.50	
1636.840	-25.39	
1636.846	-25.15	
1636.852	-25.48	
1636.858	-26.11	
1636.864	-26.65	
1636.870	-27.23	
1636.876	-27.43	
1636.882	-27.49	
1636.887	-27.60	
1636.893	-27.56	
1636.899	-27.29	
1636.905	-27.42	
1636.911	-27.88	
1636.917	-28.38	
1636.923	-28.68	
1636.929	-28.75	
1636.935	-27.83	
1636.940	-27.20	
1636.946	-26.34	
1636.952	-25.80	
1636.958	-25.74	
1636.964	-26.16	
1636.970	-26.65	
1636.976	-27.68	
1636.982	-28.51	
1636.987	-29.08	
1636.993	-29.15	
1636.999	-28.64	
1637.005	-28.16	
1637.011	-27.32	
1637.017	-26.75	
1637.023	-26.51	
1637.029	-26.74	
1637.035	-26.83	
1637.040	-27.07	
1637.046	-27.53	
1637.052	-27.56	
1637.058	-27.57	
1637.064	-27.10	
1637.070	-24.52	
1637.076	-25.86	
1637.082	-25.75	
1637.087	-25.87	
1637.093	-26.25	
1637.099	-26.49	
1637.105	-26.56	
1637.111	-26.46	
1637.117	-26.61	
1637.123	-26.50	
1637.129	-26.22	
1637.135	-26.33	
1637.140	-26.56	
1637.146	-27.10	
1637.152	-27.71	
1637.158	-27.92	
1637.164	-27.85	
1637.170	-27.73	
1637.176	-27.90	
1637.182	-28.49	
1637.187	-29.37	
1637.193	-30.22	
1637.199	-30.63	
1637.205	-30.21	
1637.211	-29.08	
1637.217	-27.59	
1637.223	-26.69	
1637.229	-26.28	
1637.234	-26.38	
1637.240	-26.34	
1637.246	-26.33	
1637.252	-26.36	
1637.258	-26.47	
1637.264	-26.19	
1637.270	-26.04	
1637.276	-26.11	
1637.281	-26.48	
1637.287	-26.91	
1637.293	-28.05	
1637.299	-27.95	
1637.305	-28.90	
1637.311	-28.63	
1637.317	-28.52	
1637.323	-28.07	
1637.328	-27.33	
1637.334	-26.12	
1637.340	-25.51	
1637.346	-25.47	
1637.352	-26.19	
1637.358	-26.14	
1637.364	-26.68	
1637.370	-27.18	
1637.375	-27.78	
1637.381	-28.40	
1637.387	-28.21	
1637.393	-27.90	
1637.399	-27.37	
1637.405	-26.63	
1637.411	-26.19	
1637.417	-26.57	
1637.422	-27.37	
1637.428	-27.89	
1637.434	-27.42	
1637.440	-27.03	
1637.446	-27.01	
1637.452	-27.20	
1637.458	-28.13	
1637.464	-28.98	
1637.469	-29.57	
1637.475	-29.41	
1637.481	-28.77	
1637.487	-28.36	
1637.493	-27.84	
1637.499	-27.99	
1637.505	-28.13	
1637.511	-28.46	
1637.516	-28.61	
1637.522	-28.60	
1637.528	-28.34	
1637.534	-28.08	
1637.540	-27.55	
1637.546	-27.08	
1637.552	-27.17	
1637.557	-27.46	
1637.563	-27.70	
1637.569	-27.81	
1637.575	-27.81	
1637.581	-27.56	
1637.587	-27.10	
1637.593	-26.62	
1637.599	-26.25	
1637.604	-25.89	
1637.610	-25.76	
1637.616	-26.02	
1637.622	-26.50	
1637.628	-26.99	
1637.634	-27.37	
1637.640	-27.31	
1637.646	-26.90	
1637.651	-26.22	
1637.657	-25.72	
1637.663	-25.14	
1637.669	-24.89	
1637.675	-25.09	
1637.681	-25.46	
1637.687	-26.11	
1637.692	-26.52	
1637.698	-26.65	
1637.704	-26.47	
1637.710	-25.96	
1637.716	-25.58	
1637.722	-25.68	
1637.728	-26.57	
1637.734	-27.82	
1637.739	-29.37	
1637.745	-30.33	
1637.751	-30.63	
1637.757	-30.48	
1637.763	-29.82	
1637.769	-29.20	
1637.775	-27.47	
1637.780	-26.31	
1637.786	-25.87	
1637.792	-26.06	
1637.798	-26.40	
1637.804	-26.42	
1637.810	-26.15	
1637.816	-25.58	
1637.821	-25.06	
1637.827	-25.09	
1637.833	-25.13	
1637.839	-25.68	
1637.845	-26.41	
1637.851	-27.33	
1637.857	-27.87	
1637.863	-27.79	
1637.868	-27.35	
1637.874	-26.70	
1637.880	-26.23	
1637.886	-26.07	
1637.892	-26.18	
1637.898	-26.42	
1637.904	-27.08	
1637.909	-27.61	
1637.915	-28.11	
1637.921	-28.59	
1637.927	-28.98	
1637.933	-29.46	
1637.939	-29.72	
1637.945	-29.75	
1637.950	-29.87	
1637.956	-29.65	
1637.962	-29.56	
1637.968	-29.49	
1637.974	-29.50	
1637.980	-29.83	
1637.986	-29.93	
1637.991	-29.78	
1637.997	-29.81	
1638.003	-28.74	
1638.009	-28.13	
1638.015	-27.85	
1638.021	-27.73	
1638.027	-27.84	
1638.032	-28.12	
1638.038	-28.33	
1638.044	-28.50	
1638.050	-28.44	
1638.056	-28.11	
1638.062	-27.62	
1638.068	-27.20	
1638.073	-27.15	
1638.079	-27.22	
1638.085	-27.58	
1638.091	-28.28	
1638.097	-28.95	
1638.103	-28.77	
1638.109	-28.26	
1638.114	-27.66	
1638.120	-26.70	
1638.126	-25.68	
1638.132	-24.85	
1638.138	-24.72	
1638.144	-25.17	
1638.150	-26.30	
1638.155	-27.62	
1638.161	-28.50	
1638.167	-28.77	
1638.173	-28.65	
1638.179	-27.66	
1638.185	-27.00	
1638.191	-27.36	
1638.196	-27.42	
1638.202	-27.15	
1638.208	-26.84	
1638.214	-26.36	
1638.220	-25.87	
1638.226	-24.95	
1638.232	-24.52	
1638.237	-24.53	
1638.243	-24.83	
1638.249	-25.58	
1638.255	-26.65	
1638.261	-27.37	
1638.267	-28.31	
1638.273	-28.34	
1638.278	-28.57	
1638.284	-28.25	
1638.290	-27.94	
1638.296	-27.26	
1638.302	-26.52	
1638.308	-25.80	
1638.313	-25.87	
1638.319	-25.76	
1638.325	-26.39	
1638.331	-27.19	
1638.337	-28.17	
1638.343	-29.40	
1638.349	-29.85	
1638.354	-29.77	
1638.360	-29.31	
1638.366	-28.37	
1638.372	-27.57	
1638.378	-27.28	
1638.384	-27.32	
1638.390	-27.72	
1638.395	-28.30	
1638.401	-28.41	
1638.407	-28.48	
1638.413	-28.36	
1638.419	-27.95	
1638.425	-26.85	
1638.430	-25.99	
1638.436	-24.99	
1638.442	-24.49	
1638.448	-25.19	
1638.454	-25.93	
1638.460	-26.85	
1638.466	-27.11	
1638.471	-26.98	
1638.477	-27.04	
1638.483	-27.18	
1638.489	-27.31	
1638.495	-27.44	
1638.501	-27.71	
1638.507	-27.18	
1638.512	-27.76	
1638.518	-28.02	
1638.524	-27.83	
1638.530	-27.11	
1638.536	-26.54	
1638.542	-26.28	
1638.547	-26.53	
1638.553	-26.97	
1638.559	-27.37	
1638.565	-27.39	
1638.571	-27.34	
1638.577	-27.08	
1638.582	-27.07	
1638.588	-28.12	
1638.594	-29.35	
1638.600	-29.84	
1638.606	-29.63	
1638.612	-29.12	
1638.618	-28.49	
1638.623	-28.19	
1638.629	-28.22	
1638.635	-28.61	
1638.641	-29.12	
1638.647	-29.94	
1638.653	-30.21	
1638.658	-30.26	
1638.664	-30.28	
1638.670	-29.53	
1638.676	-28.50	
1638.682	-27.39	
1638.688	-27.15	
1638.694	-27.44	
1638.699	-27.49	
1638.705	-28.10	
1638.711	-28.79	
1638.717	-29.29	
1638.723	-29.67	
1638.729	-29.94	
1638.734	-29.30	
1638.740	-29.04	
1638.746	-28.30	
1638.752	-27.51	
1638.758	-26.52	
1638.764	-26.15	
1638.769	-26.00	
1638.775	-26.33	
1638.781	-26.58	
1638.787	-26.86	
1638.793	-26.65	
1638.799	-26.61	
1638.804	-25.92	
1638.810	-25.56	
1638.816	-25.39	
1638.822	-25.67	
1638.828	-25.71	
1638.834	-26.25	
1638.840	-26.11	
1638.845	-26.43	
1638.851	-26.32	
1638.857	-26.44	
1638.863	-26.18	
1638.869	-26.04	
1638.875	-26.64	
1638.880	-27.40	
1638.886	-28.25	
1638.892	-29.05	
1638.898	-29.49	
1638.904	-29.65	
1638.910	-29.61	
1638.915	-28.96	
1638.921	-28.21	
1638.927	-27.39	
1638.933	-26.61	
1638.939	-26.15	
1638.945	-26.36	
1638.950	-26.72	
1638.956	-27.37	
1638.962	-28.18	
1638.968	-28.88	
1638.974	-29.15	
1638.980	-29.24	
1638.985	-29.18	
1638.991	-28.83	
1638.997	-28.14	
1639.003	-27.64	
1639.009	-27.44	
1639.015	-27.93	
1639.020	-28.09	
1639.026	-28.03	
1639.032	-27.62	
1639.038	-26.82	
1639.044	-26.83	
1639.050	-26.65	
1639.055	-27.09	
1639.061	-27.71	
1639.067	-28.72	
1639.073	-29.65	
1639.079	-29.46	
1639.085	-29.06	
1639.090	-28.30	
1639.096	-27.41	
1639.102	-26.85	
1639.108	-26.91	
1639.114	-27.54	
1639.120	-27.99	
1639.125	-27.28	
1639.131	-28.28	
1639.137	-28.33	
1639.143	-27.89	
1639.149	-27.47	
1639.155	-27.03	
1639.160	-26.47	
1639.166	-26.70	
1639.172	-26.97	
1639.178	-27.17	
1639.184	-27.75	
1639.190	-28.07	
1639.195	-27.68	
1639.201	-27.05	
1639.207	-26.53	
1639.213	-26.26	
1639.219	-26.87	
1639.225	-27.54	
1639.230	-28.14	
1639.236	-28.16	
1639.242	-27.94	
1639.248	-27.29	
1639.254	-26.61	
1639.260	-26.18	
1639.265	-26.08	
1639.271	-26.87	
1639.277	-28.03	
1639.283	-29.03	
1639.289	-29.21	
1639.295	-28.81	
1639.300	-27.49	
1639.306	-26.34	
1639.312	-25.56	
1639.318	-25.49	
1639.324	-26.30	
1639.329	-27.12	
1639.335	-28.04	
1639.341	-28.60	
1639.347	-28.89	
1639.353	-28.88	
1639.359	-28.53	
1639.364	-28.36	
1639.370	-28.37	
1639.376	-28.48	
1639.382	-28.55	
1639.388	-28.32	
1639.394	-28.16	
1639.399	-27.82	
1639.405	-28.21	
1639.411	-29.15	
1639.417	-29.96	
1639.423	-29.66	
1639.429	-28.43	
1639.434	-26.87	
1639.440	-25.84	
1639.446	-25.17	
1639.452	-24.83	
1639.458	-25.41	
1639.463	-26.29	
1639.469	-27.00	
1639.475	-27.44	
1639.481	-27.69	
1639.487	-27.54	
1639.493	-27.62	
1639.498	-26.97	
1639.504	-26.49	
1639.510	-26.36	
1639.516	-26.80	
1639.522	-27.32	
1639.528	-28.06	
1639.533	-28.25	
1639.539	-28.67	
1639.545	-28.75	
1639.551	-28.89	
1639.557	-28.19	
1639.562	-28.43	
1639.568	-27.07	
1639.574	-27.41	
1639.580	-26.69	
1639.586	-26.93	
1639.592	-26.76	
1639.597	-26.82	
1639.603	-26.84	
1639.609	-27.42	
1639.615	-28.20	
1639.621	-28.65	
1639.626	-27.93	
1639.632	-27.63	
1639.638	-26.75	
1639.644	-26.54	
1639.650	-26.03	
1639.656	-25.44	
1639.661	-26.31	
1639.667	-26.45	
1639.673	-26.32	
1639.679	-27.39	
1639.685	-27.76	
1639.690	-28.32	
1639.696	-28.59	
1639.702	-27.54	
1639.708	-27.30	
1639.714	-26.41	
1639.720	-26.66	
1639.725	-27.08	
1639.731	-27.75	
1639.737	-28.46	
1639.743	-28.86	
1639.749	-28.91	
1639.754	-28.59	
1639.760	-27.75	
1639.766	-27.50	
1639.772	-27.39	
1639.778	-27.26	
1639.784	-27.67	
1639.789	-27.68	
1639.795	-28.04	
1639.801	-27.67	
1639.807	-28.02	
1639.813	-27.35	
1639.818	-26.46	
1639.824	-26.58	
1639.830	-26.07	
1639.836	-25.98	
1639.842	-25.88	
1639.848	-26.44	
1639.853	-27.16	
1639.859	-26.87	
1639.865	-26.48	
1639.871	-26.41	
1639.877	-26.50	
1639.882	-26.31	
1639.888	-26.22	
1639.894	-25.40	
1639.900	-25.62	
1639.906	-26.40	
1639.911	-26.86	
1639.917	-27.42	
1639.923	-27.67	
1639.929	-27.34	
1639.935	-26.65	
1639.941	-26.24	
1639.946	-26.85	
1639.952	-27.17	
1639.958	-27.53	
1639.964	-27.81	
1639.970	-27.44	
1639.975	-27.44	
1639.981	-27.46	
1639.987	-27.91	
1639.993	-29.35	
1639.999	-29.74	
1640.004	-29.66	
1640.010	-29.03	
1640.016	-27.85	
1640.022	-27.01	
1640.028	-26.27	
1640.033	-26.09	
1640.039	-25.99	
1640.045	-26.43	
1640.051	-26.88	
1640.057	-27.69	
1640.063	-27.77	
1640.068	-27.87	
1640.074	-27.26	
1640.080	-26.68	
1640.086	-26.03	
1640.092	-25.37	
1640.097	-24.57	
1640.103	-24.23	
1640.109	-25.15	
1640.115	-25.04	
1640.121	-25.47	
1640.126	-25.90	
1640.132	-26.20	
1640.138	-25.55	
1640.144	-26.22	
1640.150	-26.15	
1640.155	-25.99	
1640.161	-26.24	
1640.167	-27.09	
1640.173	-27.71	
1640.179	-28.28	
1640.185	-29.12	
1640.190	-28.91	
1640.196	-27.37	
1640.202	-26.44	
1640.208	-25.67	
1640.214	-25.66	
1640.219	-26.58	
1640.225	-27.29	
1640.231	-27.61	
1640.237	-28.10	
1640.243	-28.15	
1640.248	-27.72	
1640.254	-27.50	
1640.260	-27.44	
1640.266	-27.52	
1640.272	-27.86	
1640.277	-28.21	
1640.283	-28.44	
1640.289	-28.46	
1640.295	-28.04	
1640.301	-27.53	
1640.306	-27.18	
1640.312	-27.37	
1640.318	-27.30	
1640.324	-28.81	
1640.330	-29.88	
1640.335	-30.03	
1640.341	-29.48	
1640.347	-28.90	
1640.353	-28.04	
1640.359	-27.44	
1640.364	-27.24	
1640.370	-27.06	
1640.376	-26.96	
1640.382	-27.13	
1640.388	-27.56	
1640.393	-28.46	
1640.399	-28.91	
1640.405	-28.57	
1640.411	-27.61	
1640.417	-26.62	
1640.422	-26.56	
1640.428	-27.06	
1640.434	-27.68	
1640.440	-28.57	
1640.446	-29.40	
1640.451	-30.14	
1640.457	-30.50	
1640.463	-30.46	
1640.469	-29.81	
1640.475	-29.33	
1640.480	-28.80	
1640.486	-28.34	
1640.492	-27.96	
1640.498	-27.63	
1640.504	-27.53	
1640.509	-27.79	
1640.515	-28.57	
1640.521	-29.54	
1640.527	-29.61	
